Doc_ID	Cite_ID	Contents	Label	Paper_ID	URL	Document_part	Coords
doc0010	cite0509	"Hebrew codices, reproducing the catalogue of 1572, which is probably the work of Antonio Grac_an, and only mentions that some came from the collection of P_ez de Castro."		ac183630707edce8196a6d07f345995410d90490	https://digital.csic.es/bitstream/10261/7969/1/maite.pdf	Raw_Reference	
doc0010	cite0510	"G. de Andr_s, ""El primer cat_logo de manuscritos de la Biblioteca de El Escorial (1572)"", Homenaje a Federico Navarro. Miscel_nea de estudios dedicados a su memoria, Asociaci_n Nacional de Bibliotecarios, Archiveros y Arque_logos, (1973), pp. 15-38."		ac183630707edce8196a6d07f345995410d90490	https://digital.csic.es/bitstream/10261/7969/1/maite.pdf	Raw_Reference	
doc0010	cite0511	"J. B. de Rossi, Variae Lectiones Veteris Testamenti (Parmae 1748-88). In his Prolegomenon, Pars II, Cap. IV appears this manuscript with nr. 18, being part of the library of Jacob ben Samuel Ergas in Livorno but erroneously dated in the XIV century."		ac183630707edce8196a6d07f345995410d90490	https://digital.csic.es/bitstream/10261/7969/1/maite.pdf	FootNote	"14,81.90,718.56,442.47,9.02;14,70.91,741.53,453.65,9.02;14,70.91,764.51,183.58,9.02"
doc0010	cite0512	"See the works of P_rez Castro, Fern_ndez Tejero, Ortega Monasterio and Vegas Montaner about Manuscripts M1, M2 in the paragraph ""bibliography"" (13) corresponding to these manuscripts in F. J. del Barco del Barco, Cat_logo de manuscritos hebreos de la Comunidad de Madrid, vol. I (Madrid 2002)."		ac183630707edce8196a6d07f345995410d90490	https://digital.csic.es/bitstream/10261/7969/1/maite.pdf	FootNote	
doc0172	cite0513	"The ambas are the flat-topped mountain fortresses in Simien where the Beta Esra'el defended themselves against the Abyssinian armies. The location of the Beta Esra'el ambas is not known exactly, although one often reads about an 'Amba Ayhud', an 'Amba Redai', and others. Some maps of 19th-or early 20th-century Euro- pean travellers sometimes show an 'Amba Fiilassa'. For an example, see the Ita- lian map 'Agordat' of the Istituto geografico militare, 1898 1900 (edizione 1934, anno XII, F5, 1.400,000: here, we find an 'Amba Felassa' in the region of Wiil- qait near the Amba Adi Ero and Amba Chercher. THE ENIGMA OF BETA ESRA'EL ETHNOGENESIS 445 BIBLIOGRAPHY ABBADIE, A. d' 1845a 'Sur les Falachas ou Juifs d' Abyssinie', Bulletin de Ia Societe de Geographie IV (3) : 43-47, 65-74. 1845b 'Les Falachas ou Juifs Ethiopiens', Revue de /'Orient VII: 222-235. 1851 'Reponses des Falachas dits Juifs d'Abyssinie aux questions faites par M.Luz- zato .. .', Archives israe/ites XII: 179-185, 234-240, 259-269."		57163940df0de6f338263f6787d8655a1c97c5f8	https://scholarlypublications.universiteitleiden.nl/access/item%3A2870486/view	Raw_Reference	
doc0172	cite0514	"GoLDBERG, A. I. & KIRSCHENBAUM, A. 1989 'Black Newcomers to Israel: Contact Situations and Social Distance', Soci- ology and Social Research LXIV (1): 52-57."		57163940df0de6f338263f6787d8655a1c97c5f8	https://scholarlypublications.universiteitleiden.nl/access/item%3A2870486/view	Raw_Reference	
doc0172	cite0515	"LuzzATo, P. 1851 'Memoire sur les Juifs d' Abyssinie ou Falachas', Archives israelites XII: 428-435, 488-496, 548-555, 570-574."		57163940df0de6f338263f6787d8655a1c97c5f8	https://scholarlypublications.universiteitleiden.nl/access/item%3A2870486/view	Raw_Reference	
doc0172	cite0516	"Memoire sur les Juifs .. .',Archives israelites XIII: 150-154, 215-221, 283-288, 343-346, 471-475, 533-537' 647-656."		57163940df0de6f338263f6787d8655a1c97c5f8	https://scholarlypublications.universiteitleiden.nl/access/item%3A2870486/view	Raw_Reference	
doc0172	cite0517	"Memoire sur les Juifs .. .',Archives israelites XIV: 97-103, 165-171,466-473, 519-527."		57163940df0de6f338263f6787d8655a1c97c5f8	https://scholarlypublications.universiteitleiden.nl/access/item%3A2870486/view	Raw_Reference	
doc0172	cite0518	"Memoire sur les Juifs .. .', Archives israelites XV: 344-353, 642-653. PARFITT, T. 1985 Operation Moses. The Story of the Exodus of the Falasha Jews from Ethio- pia, (London: Weidenfeld & Nicholson)."		57163940df0de6f338263f6787d8655a1c97c5f8	https://scholarlypublications.universiteitleiden.nl/access/item%3A2870486/view	Raw_Reference	
doc0172	cite0519	"ScHOENBERGER, M. 1975 The Falashas of Ethiopia: An Ethnographic Study (Cambridge: Clare Hall, Cambridge University)."		57163940df0de6f338263f6787d8655a1c97c5f8	https://scholarlypublications.universiteitleiden.nl/access/item%3A2870486/view	Raw_Reference	
doc0172	cite0520	"SERGEW HABLE SELASSIE 1972a 'The Problem of Gudit', Journal of Ethiopian Studies X (1): 113-124. 1972b Ancient and Medieval Ethiopian History to 1270 (Addis Ababa: United Printers). SHAHID, I. 1976 'The Kebra Nagast in the Light of Recent Research', Le Museon LXXXIX (1-2): 133-178."		57163940df0de6f338263f6787d8655a1c97c5f8	https://scholarlypublications.universiteitleiden.nl/access/item%3A2870486/view	Raw_Reference	
doc0172	cite0521	"W AJNBERG, I., ed."		57163940df0de6f338263f6787d8655a1c97c5f8	https://scholarlypublications.universiteitleiden.nl/access/item%3A2870486/view	Raw_Reference	
doc0172	cite0522	". Cf. ABBINK 1984a, 1984b, DOLEVE-GANDELAM 1989, GOLDBERG & KIRSCHENBAUM 1989, FRIEDMAN & SANTAMARIA 1990,KAPLAN 1988."		57163940df0de6f338263f6787d8655a1c97c5f8	https://scholarlypublications.universiteitleiden.nl/access/item%3A2870486/view	FootNote	
doc0011	cite0523	"Little RD, Carulli JP, Del Mastro RG, et al. A mutation in the LDL receptor-related protein 5 gene results in the autosomal dominant high-bone-mass trait. Am J Hum Genet. 2002;70(1):11-9."		1ea53bd84f0480a511814c9ba053984b61fe0139	https://asbmr.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jbmr.3282	Raw_Reference	
doc0173	cite0524	"Google, ""Google Checks Out Library Books,"" press release, Dec. 14, 2004, www.google.com/press/pressrel/print_library .html (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0525	"Karen Coyle, ""Google Books as Library,"" online posting, Nov. 22, 2008, Coyle's InFormation, http://kcoyle.blogspot .com/2008_11_01_archive.html (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0526	"See, for example, Committee on Institutional Cooperation and Google, ""Cooperative Agreement"" (n.d.), www.cic .net/Home/Projects/Library/BookSearch/CIC-Google.aspx (accessed Sept. 18, 2009), which commits to digitizing ""not less than 10,000,000 volumes"" (2); University of California and Google, ""Cooperative Agreement"" (n.d.), www.cdlib .org/news/ucgoogle_cooperative_agreement.pdf (accessed Sept. 18, 2009), which commits to digitizing ""no less than two and a half million (2,500,000) volumes"" (2); University of Texas at Austin and Google, ""Cooperative Agreement"" (n.d.), www.lib.utexas.edu/sites/default/files/google/utexas_google_ agreement.pdf (accessed Sept. 18, 2009); and University of Virginia and Google, ""Cooperative Agreement"" (n.d.), www2.lib.virginia.edu/press/uvagoogle/pdf/Google_UVA. pdf (accessed Sept. 18, 2009). The agreements typically include previously digitized content, according to Europeana, About Us: Background, www.europeana.eu/portal/aboutus .html#background (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0527	"Google, ""Google Checks Out Library Books,"" press release, Dec. 14, 2004, www.google.com/press/pressrel/print_ library.html (accessed Sept. 18, 2009);"		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0528	"Michael A. Keller, University Librarian, Stanford University, quoted on Google Book Search Library Partners, http://books .google.com/googlebooks/partners.html (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0529	"International Federation of Library Associations and Institutions, Section on Acquisition and Collection Development, ""Guidelines for a Collection Development Policy Using the Conspectus Model,"" (2001), http://archive .ifla.org/VII/s14/nd1/gcdp-e.pdf (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0530	"The items are IC-3, ""The printed library materials I need for my work,"" IC-4, ""The electronic information resources I need,"" and IC-8, ""The print and/or electronic journal collec- tions I require for my work."" On the 2008 survey, the gap on IC-3 slipped back into the positive territory it had occupied in 2002, but the importance of this is difficult to deter- mine. Standard deviations on these items are large-typically between 1.9 and 2.2-making detecting and measuring trends difficult. The ARL LibQual+ notebooks for 2002 to the present can be examined at www.libqual.org/Publications/all .cfm?PubType=11 (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0531	"Walt Crawford, ""Libraries and Google/Google Book Search: No Competition!"" online posting, June 21, 2006, Google Librarian Central, www.google.com/librariancenter/articles/ 0606_03.html (accessed Sept. 18, 2009). Thomas E. Nisonger's Collection Evaluation in Academic Libraries (Englewood, Colo.: Libraries Unlimited, 1992) contains annotated bib- liographies on overlap in general and in the context of the Research Libraries Group Conspectus."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0532	"Brian Lavoie, Lynn Silipigni Connaway, and Lorcan Dempsey, ""Anatomy of Aggregate Collections: The Example of Google Print for Libraries,"" D-Lib Magazine 11, no. 9 (Sept. 2005), doi:10.1045/september2005-lavoie, www.dlib.org/dlib/ september05/lavoie/09lavoie.html (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0533	"Brian F. Lavoie and Roger C. Schonfeld, ""Books with- out Boundaries: A Brief Tour of the System-wide Print Book Collection,"" Ubiquity 7, no. 37 (Sept./Oct. 2006), doi:10.1145/1167867.1167868, www.acm.org/ubiquity/views/ v7i37_books.html (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0534	"Lavoie, Connaway, and Dempsey, ""Anatomy of Aggregate Collections."""		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0535	"British Library, Help for Library Researchers, English Short Title Catalogue-Introduction, www.bl.uk/reshelp/find helprestype/catblhold/estcintro/estcintro.html (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0536	"Eltjo Buringh and Jan Luiten van Zanden, ""Charting the 'Rise of the West': Manuscripts and Printed Books in Europe, a Long-Term Perspective from the Sixth through Eighteenth Centuries,"" The Journal of Economic History 69, no. 2 (June 2009): 409-45, doi:10.1017/S0022050709000837, http:// dx.doi.org/10.1017/S0022050709000837 (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0537	"Public Libraries in the United States of America (Washington: GPO, 1876): 1:760, www.archive.org/details/publiclibraries i00unitrich (accessed Sept. 18, 2009). The term public librar- ies is used very broadly in the nineteenth century, including both academic and private research libraries. Curiously, part 1 of this work is not present in Google Books aside from the chapter on theological libraries digitized from the Andover- Harvard Theological Library. A copy identifying itself as part 1 of a University of Michigan copy in Google Books is, in fact, a digitization of part 2."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0538	"Catalogue of the Library of the Boston Athenaeum, 1807-1871 (Boston: The Athenaeum, 1874-1882)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0539	"James Lyman Whitney, ""Considerations as to a Printed Catalog in Book Form for the Boston Public Library,"" The Library Journal 24 (July 1899): 10, http://books.google.com/ books?id=ggcCAAAAYAAJ (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0540	"Catalogue of the Library of the Boston Athenaeum, 1807- 1871."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0541	"Charles Ammi Cutter, ""Explanations,"" Catalogue of the Library of the Boston Athenaeum, 1807- 1871 (Boston: The Athenaeum, 1874-1882): 1:page following title page, http://books.google.com/books?id=Zbjcm5OGlsIC (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0542	"IFLA Study Group on the Functional Requirements for Bibliographic Records, Functional Requirements for Bibliographic Records: Final Report, UBCIM Publications- New Series, vol. 19 (Munich: K.G. Saur, 1998): 17-25, www .ifla.org/files/cataloguing/frbr/frbr.pdf (accessed Mar. 2, 2010)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0543	"Assocation of Research Libraries, ARL Library Data Tables 2007-08, worksheet ""coll1,"" www .arl.org/bm~doc/08tables.xls (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0544	"Early American Imprints, Series I: Evans, 1639-1800, www.readex.com/readex/product .cfm?product=247 (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0545	"Thomas Mann, The Oxford Guide to Library Research (New York: Oxford Univ. Pr., 1998): 185-87."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0546	"For example, the original agreement with the University of Michigan explicitly excluded special collections materials. ""Cooperative Agreement"" (n.d.) 1.1, www.lib.umich.edu/ mdp/um-google-cooperative-agreement.pdf (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0547	"Brian Lavoie, ""Anatomy of Aggregate Collections: Exploring Mass Digitization and the 'Collective Collection,'"" PowerPoint presentation, NELINET, Sept. 21, 2006, www.oclc.org/ research/presentations/lavoie/nelinet2006.ppt (accessed Sept. 18, 2009)."		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0173	cite0548	"Jonathan Band, ""A Guide for the Perplexed: Libraries and the Google Library Project Settlement"" (Nov. 13, 2008), http:// wo.ala.org/gbs/wp-content/uploads/2008/12/a-guide-for-the -perplexed.pdf (accessed Sept. 18, 2009);"		7e114ab42f910d43001908b0aee015b88daaf296	https://journals.ala.org/index.php/lrts/article/download/5108/6199	Raw_Reference	
doc0174	cite0549	National Institute of Mental Health. Strategic plan for research. https://www.nimh.nih.gov/about/strategic-planning-reports/index.shtml (2008).		eeabbd47d8bd34ed98b8d5a7b47a1be44281f78b	https://biblio.ugent.be/publication/8716266/file/8716268.pdf	Raw_Reference	
doc0175	cite0550	"Chiappone, M. and R. Sluka, K. Sullivan-Sealey. 2000. ""Groupers (Pisces: Serranidae) in Fished and Protected Areas of the Florida Keys, Bahamas, and Northern Caribbean."" Marine Ecology Press Series. 198. P. 261-272."		edd1b5797f2607ed7826c85beb560ec61ec979ea	https://digitalcommons.uri.edu/cgi/viewcontent.cgi?article=1021&context=maf_facpubs	Raw_Reference	"18,72.00,260.14,467.93,10.54;18,72.00,274.06,456.53,10.54;18,72.00,287.74,150.66,10.54"
doc0175	cite0551	"Isaacs, M. 2011. ""Bahamian Spiny Lobster Fishery."" The International Sustainability Unit of the Prince of Wales' Charitable Foundation. http://www.pcfisu.org/marine-programme/case- studies/bahamian-spiny-lobster-fishery IUGS. 2009. ""A Brief History of the International Geological Congress."" http://iugs.org/index.php?page=history"		edd1b5797f2607ed7826c85beb560ec61ec979ea	https://digitalcommons.uri.edu/cgi/viewcontent.cgi?article=1021&context=maf_facpubs	Raw_Reference	"20,72.00,149.74,464.61,10.54;20,72.00,163.66,430.58,10.54;20,72.00,177.34,187.29,10.54;20,72.00,204.94,351.26,10.54;20,72.00,218.86,186.73,10.54"
doc0176	cite0552	"Tilley, C., n.d. The Agency of Imagery: Explorations in Landscape Phenomenology 2 (manuscript in prepa- ration)."		94fcbe07b5cc90883b3ae725b15224ff529c6ddf	https://discovery.ucl.ac.uk/30952/1/download9.pdf	Raw_Reference	
doc0025	cite0553	Pescado Canyon Ruin 9. Lower Dcracho Ruin 10. Scribe S Site II. Heshoda Yala:wa 12. Box S Ruin 13. Shoemaker Ranch Ruin 14. Day Ranch Ruin 15. Lookout Site 16. lack's Lake Ruin 17. Archeotekopa II 18. Fort Site 19. Tinaja Ruin 20. Kluckhohn Ruin 21. Mirabal Ruin 22. Yellowhouse	STRICT	dad3d1a96bc66fd8cb06ac54f945b5541c294570	https://repository.arizona.edu/bitstream/10150/595503/1/978-0-8165-0831-0-web.pdf	Raw_Reference	
doc0030	cite0554	"Mishna, Mishnayis (//.), collection of the Oral Law. Misheberach (//.), synagogal bene- diction."		ff075097bacb7dbd0e1b61494fe82459c98a5d40	https://archive.org/download/childrenofghetto00zang/childrenofghetto00zang_bw.pdf	Raw_Reference	"574,24.60,331.61,115.80,4.87;574,31.42,339.67,51.53,4.82;574,24.60,347.63,115.98,5.18;574,31.42,356.67,22.98,3.76"
doc0030	cite0555	"a formula to express gratitude - especially at the end of a reading. THE END. ]oh^P..^A.. for ^r: Mend by. C....Time......j..Z-!l.^..Jf:.i.7...l. [Unusual mending time charged extra] Stab by. J'.i.L.No.Sect...y..i:'./:.....Sew by...j<^. Before sewing. Score. ...Press. ...Strip Sect.. [Scoring is necessary on stiff or heavy paper] Rate This book bound by Pacific Library Binding Coiu- pauy, Los Angeles, specialists in Library Binding;. Worlj and materials furnislied are guaranteed to wear iiidefinitely to satisfaction of purcbaser, and any ilefects appearing in either will be made good witli- oiit additional charge. ""Bound to wear."""		ff075097bacb7dbd0e1b61494fe82459c98a5d40	https://archive.org/download/childrenofghetto00zang/childrenofghetto00zang_bw.pdf	Raw_Reference	"575,145.97,255.15,101.26,4.75;575,248.84,250.37,6.82,8.94;575,146.15,262.91,107.18,4.94;575,118.86,321.99,35.19,6.27;576,95.16,160.54,65.53,5.64;576,203.42,160.75,30.88,4.94;576,95.69,175.71,155.47,7.12;576,97.31,192.17,147.76,6.28;576,96.23,209.11,165.71,5.57;576,96.59,225.21,161.22,5.61;576,97.31,233.91,157.10,5.28;576,96.41,249.63,17.77,5.82;576,102.88,258.19,159.07,5.04;576,96.59,264.09,165.00,4.75;576,96.41,269.07,165.90,5.46;576,96.41,275.08,165.54,4.90;576,96.59,280.46,165.35,5.23;576,96.59,286.28,130.35,5.07"
doc0177	cite0556	"Heinz Vetter ed., Vom Sozialistengesetz zur Mithestimmung (Cologne, 1975). Betriebsr&e (works councils) and Mithestimmung (limited employee co-determination on corporate executive boards) are the two substantial accomplishments that have emerged from these efforts in Germany. For a then-hopeful, now-sad American exploration, see Martin Carnoy & Derek Shearer, Economic Democracy: The Challenge of the 1980s [sic!] (White Plains, N.Y., 1980). The recent collection by Nelson Lichtenstein & Howell Harris, eds., Industrial Democracy in America: The Ambiguous Promise (New York, 1993), for the most part demonstrates the absence of its sub- ject as a coherent political or economic project."		37063ac463d40bdcb95ab21d49d9da9ace6276bc	https://repository.law.miami.edu/cgi/viewcontent.cgi?article=2053&context=fac_articles	Raw_Reference	
doc0032	cite0557	"MH 12/3068 contains a lengthy correspondence on this matter; one point of interest which emerges is that the property of this town ""boss"" was rated at a lower figure than its 1 value warranted. The Brockett Papers in Gateshead Central Reference Library contain material on the administration of the poor law in that area.https://doi.org/10.1017/S0020859000003527 Published online by Cambridge University Press"	ABOUT	7f63bac76bd9310fe85947df6d1299cca174b230	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/88C59E3090A92330C9EC8A14250F0013/S0020859000003527a.pdf/div-class-title-the-implementation-of-the-1834-poor-law-amendment-act-on-tyneside-div.pdf	FootNote	
doc0033	cite0558	"Review, 2nd Series, Vol."		cbc0f11ae06858ce94b88f91b236a1a223667870	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/800C4FE7FBC2DA19ADEB19C9A63DD8FD/S0020859000003849a.pdf/div-class-title-the-attitudes-of-friendly-societies-towards-the-movement-in-great-britain-for-state-pensions-1878-1908-a-href-fn01-ref-type-fn-a-div.pdf	FootNote	
doc0033	cite0559	"XVII, No 3, p. 559. 2 JC 6/3/4/2 (Joseph Chamberlain Papers, University of Birmingham Library). Extracted from undated letter of Chamberlain to ""The Rural Worker"". Because of the necessity of cultivating friendly society opinion, Chamberlain concluded that it would be ""most inexpedient to include [in a pension scheme] any provision for insurance against sickness or accident"". 8 Chamberlain, however, was of the opinion that compulsory insurance for old age had much to commend it. He refrained from pressing it simply because the friendly societies would have destroyed such a plan. The Times 19 November 1891.https://doi.org/10.1017/S0020859000003849 Published online by Cambridge University Press"		cbc0f11ae06858ce94b88f91b236a1a223667870	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/800C4FE7FBC2DA19ADEB19C9A63DD8FD/S0020859000003849a.pdf/div-class-title-the-attitudes-of-friendly-societies-towards-the-movement-in-great-britain-for-state-pensions-1878-1908-a-href-fn01-ref-type-fn-a-div.pdf	FootNote	"575,145.97,255.15,101.26,4.75;575,248.84,250.37,6.82,8.94;575,146.15,262.91,107.18,4.94;575,118.86,321.99,35.19,6.27;576,95.16,160.54,65.53,5.64;576,203.42,160.75,30.88,4.94;576,95.69,175.71,155.47,7.12;576,97.31,192.17,147.76,6.28;576,96.23,209.11,165.71,5.57;576,96.59,225.21,161.22,5.61;576,97.31,233.91,157.10,5.28;576,96.41,249.63,17.77,5.82;576,102.88,258.19,159.07,5.04;576,96.59,264.09,165.00,4.75;576,96.41,269.07,165.90,5.46;576,96.41,275.08,165.54,4.90;576,96.59,280.46,165.35,5.23;576,96.59,286.28,130.35,5.07"
doc0033	cite0560	". The voting was 290 for, and 244 against the motion. Eleven representatives abstained, while a further 66 were absent when the vote was taken. 1 Ibid., July 1898, pp. 229-30. The voting was 241 for, and 301 against, the motion. * Ibid., June 1899.4_ The Times, 20 March 1899. This committee did include individual members of friendly societies such as George Abbott, editor of Foresters' Miscellany, but it did not meet with the formal approval of the Affiliated Orders. For its membership and its literature, see Old Age Pensions, A Collection of Short Papers(London, 1903). https://doi.org/10.1017/S0020859000003849 Published online by Cambridge University Press"		cbc0f11ae06858ce94b88f91b236a1a223667870	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/800C4FE7FBC2DA19ADEB19C9A63DD8FD/S0020859000003849a.pdf/div-class-title-the-attitudes-of-friendly-societies-towards-the-movement-in-great-britain-for-state-pensions-1878-1908-a-href-fn01-ref-type-fn-a-div.pdf	FootNote	
doc0034	cite0561	"Anderson, 'Figures of descent';"		4ace970920e6126a63ad12a7bf2ead4adfa60f4c	https://ageconsearch.umn.edu/record/268386/files/twerp351.pdf'	Raw_Reference	
