Doc_ID	Cite_ID	Contents	Label	Paper_ID	URL	Document_part	Coords
doc0006	cite0017	"See Oskar Verkaik, Migrants and Militants: Fun and Urban Violence in Paki- stan (Prince ton, N.J.: Prince ton University Press, 2005)."		6e3c6e1ac8fc1afb89e7ba4cc66e92ff23313cce	https://scholarlypublications.universiteitleiden.nl/access/item%3A2721992/view	Raw_Reference	
doc0006	cite0018	"Weber, Max, 150, 155"		6e3c6e1ac8fc1afb89e7ba4cc66e92ff23313cce	https://scholarlypublications.universiteitleiden.nl/access/item%3A2721992/view	Raw_Reference	
doc0006	cite0019	"Michael Theodoulou, ""Iran's Culture War Intensifi es,"" Christian Science Monitor, August 21, 2001;"		6e3c6e1ac8fc1afb89e7ba4cc66e92ff23313cce	https://scholarlypublications.universiteitleiden.nl/access/item%3A2721992/view	Raw_Reference	
doc0006	cite0020	"See a very interesting discussion on this by Kaveh Ehsani, see ""The Nation and Its Periphery: Revolution, War and Provincial Urban Change in Iran,"" unpublished paper, presented at the conference Iran on the Move: Social Transformation in the Is- lamic Republic, Leiden, April 27-28, 2005; see also Sohrab Behdad, ""Winners and Los- ers of the Ira ni an Revolution: A Study in Income Distribution,"" International Journal of Middle East Studies 21 (1989), pp. 327-58."		6e3c6e1ac8fc1afb89e7ba4cc66e92ff23313cce	https://scholarlypublications.universiteitleiden.nl/access/item%3A2721992/view	Raw_Reference	
doc0007	cite0021	"Ladefoged, p.. Three Areas of rxoorintontal Phonetics. London* Oxford University Press. (1967)."		b98c7a55f886029c7a8e48fa36f289b4dcd29798	https://era.ed.ac.uk/bitstream/1842/16333/1/TrudgillPJ_1971_redux.pdf	Raw_Reference	"623,76.08,403.91,392.24,9.37;623,114.00,421.81,50.38,7.63;623,180.00,421.31,176.65,9.97;623,375.12,420.71,48.34,11.55"
doc0007	cite0022	"in items such as cart, port* beard, fur.This brief characterisation of Bin phonology leaves"		b98c7a55f886029c7a8e48fa36f289b4dcd29798	https://era.ed.ac.uk/bitstream/1842/16333/1/TrudgillPJ_1971_redux.pdf	FootNote	"623,76.08,403.91,392.24,9.37;623,114.00,421.81,50.38,7.63;623,180.00,421.31,176.65,9.97;623,375.12,420.71,48.34,11.55"
doc0007	cite0023	"See IC.B. Mayer, on. eft., Chapters 3 and 5,"		b98c7a55f886029c7a8e48fa36f289b4dcd29798	https://era.ed.ac.uk/bitstream/1842/16333/1/TrudgillPJ_1971_redux.pdf	Raw_Reference	"587,83.39,87.92,6.11,8.93;587,114.48,89.15,317.54,9.83"
doc0008	cite0024	"Ellis, H enry, A geacr:1! intr od11c1ion to D omes day B ook, 48, 48 n."		4d3b091d350bba9a12cbf210913f9c792c43b451	https://muse.jhu.edu/book/71694/pdf	Raw_Reference	
doc0009	cite0025	"Baily, John. 1976. ""Recent Changes in the Dutār of Herat. "" Asian Music 8(1):29-64. ---. 1977. ""Movements in Playing the Herati Dutār. "" In Anthropology of the Body, edited by John Blacking, 275-330. London: Academic Press. ---. 1988. Music of Afghanistan: Professional Musicians in the City of Herat. Cambridge: Cam- bridge University Press."		38c3bdcada7cae74c18ec0ca5539d818d6d446c0	https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1568&context=gc_pubs	Raw_Reference	"31,48.06,344.32,271.06,7.91;31,48.06,354.07,317.99,7.91;31,66.07,363.82,147.69,7.91;31,48.06,373.57,318.00,7.91;31,66.07,383.32,77.82,7.91"
doc0010	cite0026	"José Llamas, Un manuscrito desconocido, ejemplar directo del texto hebreo Complutense (Escorial 1933)."		ac183630707edce8196a6d07f345995410d90490	https://digital.csic.es/bitstream/10261/7969/1/maite.pdf	Raw_Reference	"14,79.92,649.56,425.13,9.02"
doc0011	cite0027	"Terauchi M, Li JY, Bedi B, et al. T lymphocytes amplify the anabolic activity of parathyroid hormone through Wnt10b signaling. Cell Metab. 2009;10(3):229-40."		1ea53bd84f0480a511814c9ba053984b61fe0139	https://asbmr.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jbmr.3282	Raw_Reference	
doc0012	cite0028	"Hamnett C and Butler, T (2011) Geography matters: the role distance plays in reproducing educational inequality in East London. Transactions of the Institute of British Geographers 36(4) 479 -500 [Type here]"		aaa9acd3a15977a03416457e30e4e04381a9a3ab	http://dspace.stir.ac.uk/bitstream/1893/27701/1/Hysteresis_Understanding_the_Housing_Aspiration_Gap_finalauthorversion.pdf	Raw_Reference	
doc0012	cite0029	"Hamnett C (1994) Social polarization, economic restructuring and welfare state regimes. Urban Studies. 33(8): 1047-50."		aaa9acd3a15977a03416457e30e4e04381a9a3ab	http://dspace.stir.ac.uk/bitstream/1893/27701/1/Hysteresis_Understanding_the_Housing_Aspiration_Gap_finalauthorversion.pdf	Raw_Reference	
doc0013	cite0030	"M "" P M Cities: The International Journal of Urban Policy and Planning 27 (3): 285-297."		c60564553a5574a05deeb41898132ce5fcbd5c00	http://eprints.whiterose.ac.uk/83074/3/__ds.leeds.ac.uk_staff_staff15_libmh_SCoReS_Repository_Datta_paper_sympletic%5B1%5D.pdf	Raw_Reference	
doc0014	cite0031	"Schulz, R., 20, 25, 28, 61"		178465ceb2817bf3263231cd64da4b1f547f9eb9	https://www.biodiversitylibrary.org/itempdf/31040	Raw_Reference	"442,41.58,464.36,85.19,7.53"
doc0014	cite0032	"Jounson, H. B. 1926. A further contribution to our knowledge of the bionom- ics and control of the migratory locust, Schistocerca gregaria, in the Sudan. Bull. Ent. Sect. Wellcome Trop. Res. Lab. 22:1-14."		178465ceb2817bf3263231cd64da4b1f547f9eb9	https://www.biodiversitylibrary.org/itempdf/31040	Raw_Reference	"401,20.88,94.98,293.76,8.23;401,31.86,105.82,282.71,8.06;401,32.04,116.67,187.56,8.06"
doc0014	cite0033	"KENDALL, W. C. 1902. Notes on the sticklebacks. [bid. 15:588."		178465ceb2817bf3263231cd64da4b1f547f9eb9	https://www.biodiversitylibrary.org/itempdf/31040	Raw_Reference	"402,42.48,52.80,247.85,8.23"
doc0014	cite0034	"Morrison, T. F. 1929. Observations on the synchronous flashing of fireflies in Siam. Science 69: 400-401."		178465ceb2817bf3263231cd64da4b1f547f9eb9	https://www.biodiversitylibrary.org/itempdf/31040	Raw_Reference	"406,44.46,215.25,299.23,8.23;406,55.62,226.75,97.66,8.06"
doc0015	cite0035	"&# S. D. Amussen, An ordered society : gender and class in early modern England (Oxford, )."		0811b0d84d8032489894b4eae2dc539982cdcd36	https://ore.exeter.ac.uk/repository/bitstream/10036/3106/1/middle%20sort%20of%20people.pdf	Raw_Reference	"8,154.00,470.62,300.05,8.72"
doc0016	cite0036	"*CRANE, Agnes 100 (b. 1852). Brighton. Also published on topics in natural history. [8; palaeontology; 1877-95.]"		d8303e9bab089a6e9c241375eb406dba7167dd1f	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/C881865DFD68067473BBFD58226358FA/S0007087400031654a.pdf/div-class-title-british-women-who-contributed-to-research-in-the-geological-sciences-in-the-nineteenth-century-div.pdf	Raw_Reference	
doc0017	cite0037	1) Leaders and Assistant Leaders. 4) CCC in Emergencies.		716641dfe0e43ad5cca05239b5df2bcc3f92bd33	https://www.biodiversitylibrary.org/itempdf/295909	Raw_Reference	
doc0017	cite0038	"Military Aspects. Public Relations File, Benefit Letters. Report of the Special Committee on Education in the CCC, 1939 (typescript)."	STRICT	716641dfe0e43ad5cca05239b5df2bcc3f92bd33	https://www.biodiversitylibrary.org/itempdf/295909	Raw_Reference	
doc0017	cite0039	"Carey, Sen. Robert, 44"		716641dfe0e43ad5cca05239b5df2bcc3f92bd33	https://www.biodiversitylibrary.org/itempdf/295909	Raw_Reference	
doc0017	cite0040	"Termination of CCC, Hearings, 1942, pp. 253-301."		716641dfe0e43ad5cca05239b5df2bcc3f92bd33	https://www.biodiversitylibrary.org/itempdf/295909	Raw_Reference	
doc0017	cite0041	"J. Fred Kurtz to Commanding General, Third Corps Area, Jan. 31, 1939, S.D., Discharges. 35. Advisory Council, Minutes, March 20, 1939."		716641dfe0e43ad5cca05239b5df2bcc3f92bd33	https://www.biodiversitylibrary.org/itempdf/295909	Raw_Reference	
doc0017	cite0042	"Kidd, Karl, 132"		716641dfe0e43ad5cca05239b5df2bcc3f92bd33	https://www.biodiversitylibrary.org/itempdf/295909	Raw_Reference	
doc0018	cite0043	"See Letter from Maj. Gen. John Pope to Gen.-in-Chief Henry Halleck (Oct. 2, 1862), re- printed in 13 WAR OF THE REBELLION, SER. I, supra note 52, at 705, 706; Letter from Maj. Gen. John Pope to Gen.-in-Chief Henry Halleck (Oct. 7, 1862), reprinted in id at 716; Letter from Maj. Gen. John Pope to Gen.-in-Chief Henry Halleck (Oct. 9, 1862), reprinted in idt at 722; Letter from Maj. Gen. John Pope to Gen.-in-Chief Henry Halleck (Oct. 10, 1862), reprinted in idt at 724; Letter from Maj. Gen. John Pope to Gen.-in-Chief Henry Halleck (Oct. 13, 1862), reprinted in id. at 733. 69. Letter from Maj. Gen. John Pope to Brig. Gen. Henry Sibley (Oct. 2, 1862), in Letters Rec'd-Adj. Gen., NARG 94 (M619, roll 483)."	STRICT	936ee337836c98649b3a1999a58bbdd985552f12	https://scholarship.law.umn.edu/cgi/viewcontent.cgi?article=1230&context=faculty_articles	Raw_Reference	
doc0019	cite0044	"Ibid., p. 26."		f63f302dfec6344f2ed40574ed56c14f080742d4	https://archive.org/download/womeninindustrys00abbo/womeninindustrys00abbo_bw.pdf	FootNote	
doc0019	cite0045	Bankers and brokers. Bankers and brokers (money and stocks). Brokers (commercial).		f63f302dfec6344f2ed40574ed56c14f080742d4	https://archive.org/download/womeninindustrys00abbo/womeninindustrys00abbo_bw.pdf	Raw_Reference	
doc0019	cite0046	"""Twelfth Census (1900): Manufactures,"" Pt. iii, 32."		f63f302dfec6344f2ed40574ed56c14f080742d4	https://archive.org/download/womeninindustrys00abbo/womeninindustrys00abbo_bw.pdf	FootNote	
doc0004	cite0047	"Kurtze, M., ref. to, -9."		c898eff8642b4f7e2cf9e749161c8942dccb5b8d	https://archive.org/download/historyofstudyof00balluoft/historyofstudyof00balluoft_bw.pdf	Raw_Reference	
doc0004	cite0048	"Stirling, James, ref. to, 65. Stokes, G. G. , 134. Stokes, Matt., ref. to, 141. Stone, Edward James, 137."		c898eff8642b4f7e2cf9e749161c8942dccb5b8d	https://archive.org/download/historyofstudyof00balluoft/historyofstudyof00balluoft_bw.pdf	Raw_Reference	
doc0020	cite0049	"Narushima Ryuhoku as editor of Choya Shimbun, 195-196"		cde17670d0bc95dea74c7ad96ceab655f8dbbd0e	https://library.oapen.org/bitstream/20.500.12657/41569/1/9780472901937.pdf	Raw_Reference	
doc0020	cite0050	"Conscience. See Conversion, Ebi- na Danjo, Kozaki Hiromichi, Niijima Jo, Tokutomi Soho, Francis Wayland Conversion: and concept of con- science, 120; and concept of progress, 45-46;"		cde17670d0bc95dea74c7ad96ceab655f8dbbd0e	https://library.oapen.org/bitstream/20.500.12657/41569/1/9780472901937.pdf	Raw_Reference	
doc0020	cite0051	"Weber, Max. The Religion of China. Trans. Hans Gerth. Glencoe, Illinois, 1951. . The Sociology of Religion. Trans. Ephraim Fis- choff. Boston, 1963."		cde17670d0bc95dea74c7ad96ceab655f8dbbd0e	https://library.oapen.org/bitstream/20.500.12657/41569/1/9780472901937.pdf	Raw_Reference	
doc0020	cite0052	"Tamura, p. 300."		cde17670d0bc95dea74c7ad96ceab655f8dbbd0e	https://library.oapen.org/bitstream/20.500.12657/41569/1/9780472901937.pdf	FootNote	
doc0020	cite0053	"Tokutomi Shoho, ""Hoshuteki hando no taisei"" [The gen- eral trend of the conservative reaction], in Kokumin no To- mo [The Nation's Friend], editorial, October, Meiji 20. Quoted in Uete Michihari, ""Nihon no shiso zasshi"" [Japanese thought magazines] in Shiso [Thought], March 1962, p. 177."		cde17670d0bc95dea74c7ad96ceab655f8dbbd0e	https://library.oapen.org/bitstream/20.500.12657/41569/1/9780472901937.pdf	Raw_Reference	
doc0020	cite0054	"Kuyama, p. 135."		cde17670d0bc95dea74c7ad96ceab655f8dbbd0e	https://library.oapen.org/bitstream/20.500.12657/41569/1/9780472901937.pdf	FootNote	
doc0021	cite0055	"Reginald H. Fuller, The Formation of the Resurrection Narratives (Philadelphia: For- tress Press, rev. edn, 1980);"		252629afe9ff9ab4db39ffff53182ab92f94b692	https://digitalcommons.liberty.edu/cgi/viewcontent.cgi?article=1008&context=sor_fac_pubs	Raw_Reference	"6,54.52,310.97,308.19,8.10;6,37.44,322.01,92.92,8.10"
doc0022	cite0056	"Due to a lack of sound information on its research programme, the Geneva Research Institute, founded in 1930 and also associated with the League of Nations, has not been taken into account here."		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0057	"Fleck, Christian (1997), 'Schumpeter und die Emigranten', Newsletter Archiv für die Geschichte der Soziologie in Österreich , 15: 3-14."		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0058	"Mühlmann, Wilhelm, 298"		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0059	"Letter to Walter C. Langsam, Department of History, Columbia University, 10 May 1938, Emergency Committee in Aid of Displaced Foreign Scholars, Engel-Jánosi File, New York Public Library, Rare Book and Manuscript Division, New York."	STRICT	d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0060	"Paris Offi ce, 57-8, 64, 66, 81, 84, 89-91, 95, 97-8, 100-4, 336"		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0061	"Robinson, William, 216-7, 219"		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0062	"interview, 5, 105, 175, 181, 183, 186, 194, 200-2, 208, 210, 214, 220, 223, 229, 240, 245-6, 264, 270, 324, 348, 350, 353-4 clinical, 257, 263 focused, 188, 210-1, 218, 246, 296 in-depth, 186-7, 190-1, 257 indirect, 225, 256-7, 353-4 interviewer eff ect, 263 introspection, 179, 181, 185, 202 invasion, 140"		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0063	"Macrakis, Kristie (1989), 'The Rockefeller Foundation and German physics under National Socialism', Minerva , 27: 33-57."		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0064	"McWilliams, Joseph E., 235"		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0065	"In his letters, Horkheimer speaks disparagingly of Lewin. This also shows that he saw Lewin as a rival. Horkheimer to Adorno, 24 November 1944 (Horkheimer 1996a: 607)."		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0066	"Coser, Lewis A. (1984), Refugee Scholars in America: Their Impact and their Experiences , New Haven, CT: Yale University Press."		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0067	"Hyman, Herbert H. and Sheatsley, Paul B. (1981), '""The Authoritarian Personality"" -A methodological critique', in Richard Christie and Marie Jahoda (eds), Studies in the Scope and Method of 'The Authoritarian Personality' , 2nd ed., Westport, CT: Greenwood, 50-122."		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0022	cite0068	"Bergmann, Gustav, 129, 152, 154"		d3b700b310dadad0d9c23ff67f1de2fe0888befa	https://library.oapen.org/bitstream/20.500.12657/58684/1/9781849664332.pdf	Raw_Reference	
doc0023	cite0069	"Deleuze, G. (1991) What is a Dispositif? In Michel Foucault, Philosopher: Essays Translated from the French and German [trans.] T. J. Armstrong, Pearson Educational Publishers Deleuze, G. & Guattari, F. (1988) A Thousand Plateaus: Capitalism and Schizophrenia, New York, Continuum. Dennett, L. (1998) A Sense of Security: 150 years of the Prudential, Cambridge, Granta Deville, J. (2012) Regenerating Market Attachments, Journal of Cultural Economy 5, 4: 423-439"		ddbf095b22f8843e770d39339129ed5a555a9813	https://osf.io/at2nv/download	Raw_Reference	
doc0023	cite0070	"MacKenzie, D. A., Muniesa, F., & Siu, L. (2007) Do economists make markets: on the performativity of economics, Princeton University Press Malefyt, T. D., & Moeran, B. [eds.] (2003) Advertising Cultures, Berg Mallo, E. (2010) Needle in a Haystack, Bitter Lemon Press Mann, J. (1967) The pattern of mail order, European Journal of Marketing, 1, 1, 42-53"		ddbf095b22f8843e770d39339129ed5a555a9813	https://osf.io/at2nv/download	Raw_Reference	
doc0024	cite0071	"Claire Walsh, ""Shops, Shopping and the Art of Decision Making in Eigh- teenth-Century England,"" 151-78; and Ann Smart Martin, ""Ribbons of Desire: Gendered Stories in the World of Goods,"" 179-200, all in Vickery and Styles, Gender, Taste, and Material Culture. 57 Conversely, shopping and other forms of purchase include not only ""voluntary"" features."		d05d93a7ce5edcfb067ac8cd527015eb8ef4cfdd	https://pure.manchester.ac.uk/ws/files/22292638/POST-PEER-REVIEW-PUBLISHERS.PDF	Raw_Reference	"13,225.72,636.02,252.81,7.38;13,131.74,645.99,346.80,7.38;13,131.74,655.95,327.35,7.38;13,139.71,665.16,5.36,4.06;13,147.13,665.91,305.37,7.38"
doc0025	cite0072	"Jaralosa Draw, 7"		dad3d1a96bc66fd8cb06ac54f945b5541c294570	https://repository.arizona.edu/bitstream/10150/595503/1/978-0-8165-0831-0-web.pdf	Raw_Reference	
doc0025	cite0073	"OjoCaliente, 18.57.60.69,81,90"		dad3d1a96bc66fd8cb06ac54f945b5541c294570	https://repository.arizona.edu/bitstream/10150/595503/1/978-0-8165-0831-0-web.pdf	Raw_Reference	
doc0025	cite0074	"Steward, Julian H. 1942 The direct historical approach to archaeology. American Antiquity 7: 337-343."		dad3d1a96bc66fd8cb06ac54f945b5541c294570	https://repository.arizona.edu/bitstream/10150/595503/1/978-0-8165-0831-0-web.pdf	Raw_Reference	
doc0025	cite0075	"Kyakkima. See Kyaki:ma Laboratory of Anthropology. See Museum of New Mexico, Laboratory of Anthropology Lange, Charles L., 3, 46"	ABOUT	dad3d1a96bc66fd8cb06ac54f945b5541c294570	https://repository.arizona.edu/bitstream/10150/595503/1/978-0-8165-0831-0-web.pdf	Raw_Reference	
doc0025	cite0076	"A reconsideration of pueblo warfare in the southwestern United States. Actas del XXXIII Congreso Internacional de Americanistas 2: 124-133. San Jose, Costa Rica."		dad3d1a96bc66fd8cb06ac54f945b5541c294570	https://repository.arizona.edu/bitstream/10150/595503/1/978-0-8165-0831-0-web.pdf	Raw_Reference	
doc0026	cite0077	"Mintz, ""Culture History,"" pp. 245-46."		a2f83502574071f669335a28c8ef16944f6ac7e3	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/86F1FEDE7A2FFBFB2CC4F21B7A0EC058/S0023879100031290a.pdf/div-class-title-agrarian-history-of-puerto-rico-1870-1930-div.pdf	Raw_Reference	
doc0027	cite0078	"Clifford, W. K. Hodgen, Margaret T., 406 11.12"		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	Raw_Reference	"552,48.12,501.92,56.46,11.28;558,228.36,48.24,114.30,11.10"
